Security Code,Company_Name,Security Id,Security Name,Status,,,
543574,Aditya Birla Sun Life Mutual Fund,NIFTYQLITY,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,Active,,,
543575,Aditya Birla Sun Life Mutual Fund,MOMENTUM,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Active,,,
543576,Motilal Oswal Mutual Fund,MOVALUE,Motilal Oswal S&P BSE Enhanced Value ETF,Active,,,
543577,Motilal Oswal Mutual Fund,MOQUALITY,Motilal Oswal S&P BSE Quality ETF,Active,,,
543578,Olatech Solutions Limited,OLATECH,Olatech Solutions Ltd,Active,,,
543579,NATURO INDIABULL LIMITED,NATURO,Naturo Indiabull Ltd,Active,,,
543590,Rhetan TMT Limited,RHETAN,Rhetan TMT Ltd,Active,,,
543591,DREAMFOLKS SERVICES LIMITED,DREAMFOLKS,Dreamfolks Services Ltd,Active,,,
543593,Dhampur Bio Organics Limited,DBOL,Dhampur Bio Organics Ltd,Active,,,
543594,DIPNA PHARMACHEM LIMITED,DPL,Dipna Pharmachem Ltd,Active,,,
543595,EP BIOCOMPOSITES LIMITED,EPBIO,EP Biocomposites Ltd,Active,,,
543596,Tamilnad Mercantile Bank Limited,TMB,Tamilnad Mercantile Bank Ltd,Active,,,
543597,Virtuoso Optoelectronics Limited,VOEPL,Virtuoso Optoelectronics Ltd,Active,,,
543598,SHANTIDOOT INFRA SERVICES LIMITED,SISL,Shantidoot Infra Services Ltd,Active,,,
543599,Ksolves India Limited,KSOLVES,Ksolves India Ltd,Active,,,
543600,Harsha Engineers International Limited,HARSHA,Harsha Engineers International Ltd,Active,,,
543605,HDFC Mutual Fund,HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,Active,,,
543606,CONTAINE TECHNOLOGIES LIMITED,CONTAINE,Containe Technologies Ltd,Active,,,
543607,HDFC Mutual Fund,HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,Active,,,
543608,HDFC Mutual Fund,HDFCVALUE,HDFC NIFTY50 Value 20 ETF,Active,,,
543613,MAFIA TRENDS LIMITED,MAFIA,Mafia Trends Ltd,Active,,,
543614,Tips Films Limited,TIPSFILMS,Tips Films Ltd,Active,,,
543615,SILICON RENTAL SOLUTIONS LIMITED,SRSOLTD,Silicon Rental Solutions Ltd,Active,,,
543616,Trident Lifeline Limited,TLL,Trident Lifeline Ltd,Active,,,
543617,REETECH INTERNATIONAL CARGO AND COURIER LIMITED,REETECH,Reetech International Cargo and Courier Ltd,Active,,,
543618,Cargotrans Maritime Limited,CARGOTRANS,Cargotrans Maritime Ltd,Active,,,
543619,Concord Control Systems Limited,CNCRD,Concord Control Systems Ltd,Active,,,
543620,INSOLATION ENERGY LIMITED,INA,Insolation Energy Ltd,Active,,,
543621,Cargosol Logistics Limited,CARGOSOL,Cargosol Logistics Ltd,Active,,,
543622,STEELMAN TELECOM LIMITED,STML,Steelman Telecom Ltd,Active,,,
543623,VEDANT ASSET LIMITED,VEDANTASSET,Vedant Asset Ltd,Active,,,
543624,MAAGH ADVERTISING AND MARKETING SERVICES LIMITED,MAAGHADV,Maagh Advertising and Marketing Services Ltd,Active,,,
543625,SecUR Credentials Limited,SECURCRED,SecUR Credentials Ltd,Active,,,
543626,Electronics Mart India Limited,EMIL,Electronics Mart India Ltd,Active,,,
543627,HDFC Mutual Fund,HDFCLOWVOL,HDFC NIFTY100 Low Volatility 30 ETF,Active,,,
543628,HDFC Mutual Fund,HDFCMOMENT,HDFC NIFTY200 Momentum 30 ETF,Active,,,
543635,PIRAMAL PHARMA LIMITED,PPLPHARMA,Piramal Pharma Ltd,Active,,,
543636,Dc Infotech and Communication Limited,DCI,Dc Infotech and Communication Ltd,Active,,,
543637,PACE E-COMMERCE VENTURES LIMITED,PACE,Pace E-Commerce Ventures Ltd,Active,,,
543638,Tracxn Technologies Limited,TRACXN,Tracxn Technologies Ltd,Active,,,
543643,Narmada Agrobase Limited,NARMADA,Narmada Agrobase Ltd,Active,,,
543644,InfoBeans Technologies Limited,INFOBEAN,Infobeans Technologies Ltd,Active,,,
543645,HINDPRAKASH INDUSTRIES LIMITED,HPIL,Hindprakash Industries Ltd,Active,,,
543650,DCX Systems Limited,DCXINDIA,DCX Systems Ltd,Active,,,
543651,DAPS ADVERTISING LIMITED,DAPS,DAPS Advertising Ltd,Active,,,
543652,FUSION FINANCE LIMITED,FUSION,Fusion Finance Ltd,Active,,,
543653,Bikaji Foods International Limited,BIKAJI,Bikaji Foods International Ltd,Active,,,
543654,Global Health Limited,MEDANTA,Global Health Ltd,Active,,,
543656,Technopack Polymers Limited,TECHNOPACK,Technopack Polymers Ltd,Active,,,
543657,Archean Chemical Industries Limited,ACI,Archean Chemical Industries Ltd,Active,,,
543663,Five-Star Business Finance Ltd.,FIVESTAR,Five-Star Business Finance Ltd,Active,,,
543664,KAYNES TECHNOLOGY INDIA LIMITED,KAYNES,Kaynes Technology India Ltd,Active,,,
543665,HDFC Mutual Fund,HDFCNIFIT,HDFC NIFTY IT ETF,Active,,,
543666,HDFC Mutual Fund,HDFCPVTBAN,HDFC NIFTY Private Bank ETF,Active,,,
543667,INOX GREEN ENERGY SERVICES LIMITED,INOXGREEN,Inox Green Energy Services Ltd,Active,,,
543668,B&B Triplewall Containers Limited,BBTCL,B&B Triplewall Containers Ltd,Active,,,
543669,Keystone Realtors Limited,RUSTOMJEE,Keystone Realtors Ltd,Active,,,
543670,VINNY OVERSEAS LIMITED,VINNY,Vinny Overseas Ltd,Active,,,
543671,AAA TECHNOLOGIES LIMITED,AAATECH,AAA Technologies Ltd,Active,,,
543677,ICICI Prudential Mutual Fund,FINIETF,ICICI Prudential Nifty Financial Services Ex-Bank ETF,Active,,,
543678,AMBO AGRITEC LIMITED,AMBOAGRI,Ambo Agritec Ltd,Active,,,
543686,Sirca Paints India Limited,SIRCA,Sirca Paints India Ltd,Active,,,
543687,Dharmaj Crop Guard Limited,DHARMAJ,Dharmaj Crop Guard Ltd,Active,,,
543688,Sarveshwar Foods Limited,SARVESHWAR,Sarveshwar Foods Ltd,Active,,,
543689,Uniparts India Limited,UNIPARTS,Uniparts India Ltd,Active,,,
543709,PNGS GARGI FASHION JEWELLERY LIMITED,GARGI,PNGS Gargi Fashion Jewellery Ltd,Active,,,
543710,ICICI Prudential Mutual Fund,COMMOIETF,ICICI Prudential Nifty Commodities ETF,Active,,,
543711,Sula Vineyards Limited,SULA,Sula Vineyards Ltd,Active,,,
543712,Abans Holdings Limited,AHL,Abans Holdings Ltd,Active,,,
543713,Droneacharya Aerial Innovations Limited,DRONACHRYA,Droneacharya Aerial Innovations Ltd,Active,,,
543714,LANDMARK CARS LIMITED,LANDMARK,Landmark Cars Ltd,Active,,,
543715,Indiabulls Enterprises Limited,IEL,Indiabulls Enterprises Ltd,Active,,,
543720,KFin Technologies Limited,KFINTECH,KFin Technologies Ltd,Active,,,
543725,Elin Electronics Limited,ELIN,Elin Electronics Ltd,Active,,,
543732,Radiant Cash Management Services Limited,RADIANTCMS,Radiant Cash Management Services Ltd,Active,,,
543737,Aveer Foods Limited,AVEER,Aveer Foods Ltd,Active,,,
543738,DSP Mutual Fund,BANKETFADD,DSP Nifty Bank ETF,Active,,,
543743,Sah Polymers Limited,SAH,Sah Polymers Ltd,Active,,,
543744,Rex Sealing and Packing Industries Limited,REXSEAL,Rex Sealing and Packing Industries Ltd,Active,,,
543745,SVS VENTURES LIMITED,SVS,SVS Ventures Ltd,Active,,,
543746,LOGICA INFOWAY LIMITED,LOGICA,Logica Infoway Ltd,Active,,,
543747,Kamdhenu Ventures Limited,KAMOPAINTS,Kamdhenu Ventures Ltd,Active,,,
543748,Aarti Pharmalabs Limited,AARTIPHARM,Aarti Pharmalabs Ltd,Active,,,
543753,DHARNI CAPITAL SERVICES LIMITED,DHARNI,Dharni Capital Services Ltd,Active,,,
543754,TRANSVOY LOGISTICS INDIA LIMITED,TRANSVOY,Transvoy Logistics India Ltd,Active,,,
543765,Earthstahl & Alloys Limited,EARTH,Earthstahl & Alloys Ltd,Active,,,
543766,Ashika Credit Capital Ltd.,ASHIKA,Ashika Credit Capital Ltd,Active,,,
543767,BODHI TREE MULTIMEDIA LIMITED,BTML,Bodhi Tree Multimedia Ltd,Active,,,
543768,NMDC Steel Limited,NSLNISP,NMDC Steel Ltd,Active,,,
543769,INDONG TEA COMPANY LIMITED,INDONG,Indong Tea Company Ltd,Active,,,
543774,HDFC Mutual Fund,HDFCBSE500,HDFC S&P BSE 500 ETF,Active,,,
543775,HDFC Mutual Fund,HDFCSML250,HDFC NIFTY Smallcap 250 ETF,Active,,,
543776,HDFC Mutual Fund,HDFCMID150,HDFC NIFTY Midcap 150 ETF,Active,,,
543782,Sealmatic India Limited,SEALMATIC,Sealmatic India Ltd,Active,,,
543787,Macfos Limited,ROBU,Macfos Ltd,Active,,,
543798,Patron Exim Limited,PATRON,Patron Exim Ltd,Active,,,
543799,S.V.J.ENTERPRISES LIMITED,SVJ,S. V. J. ENTERPRISES Ltd,Active,,,
543804,AMANAYA VENTURES LIMITED,AMANAYA,Amanaya Ventures Ltd,Active,,,
543805,RESGEN LIMITED,RESGEN,Resgen Ltd,Active,,,
543806,ITCONS E-Solutions Limited,ITCONS,ITCONS E-Solutions Ltd,Active,,,
543811,AIRAN LIMITED,AIRAN,Airan Ltd,Active,,,
543812,DIVGI TORQTRANSFER SYSTEMS LIMITED,DIVGIITTS,DIVGI TORQTRANSFER SYSTEMS Ltd,Active,,,
543814,Prospect Commodities Limited,PCL,Prospect Commodities Ltd,Active,,,
543819,ICICI Prudential Mutual Fund,PSUBNKIETF,ICICI Prudential Nifty PSU Bank ETF,Active,,,
543828,SUDARSHAN PHARMA INDUSTRIES LIMITED,SUDARSHAN,Sudarshan Pharma Industries Ltd,Active,,,
543829,Global Surfaces Limited,GSLSU,Global Surfaces Ltd,Active,,,
543830,LABELKRAFT TECHNOLOGIES LIMITED,LABELKRAFT,Labelkraft Technologies Ltd,Active,,,
543831,Bright Outdoor Media Limited,BRIGHT,Bright Outdoor Media Ltd,Active,,,
543843,Command Polymers Limited,COMMAND,Command Polymers Ltd,Active,,,
543848,Dev Labtech Venture Limited,DEVLAB,Dev Labtech Venture Ltd,Active,,,
543853,Axis Mutual Fund,AXSENSEX,AXIS S&P BSE SENSEX ETF,Active,,,
543858,Mirae Asset Mutual Fund,LOWVOL,Mirae Asset Nifty 100 Low Volatility 30 ETF,Active,,,
543860,J.A. Finance Limited,JAFINANCE,J.A. Finance Ltd,Active,,,
543861,Udayshivakumar infra Limited,USK,Udayshivakumar Infra Ltd,Active,,,
543874,Maiden Forgings Limited,MAIDEN,Maiden Forgings Ltd,Active,,,
543895,Exhicon Events Media Solutions Limited,EXHICON,Exhicon Events Media Solutions Ltd,Active,,,
543896,Avalon Technologies Limited,AVALON,Avalon Technologies Ltd,Active,,,
543897,Sancode Technologies Limited,SANCODE,Sancode Technologies Ltd,Active,,,
543898,BEML Land Assets Limited,BLAL,BEML Land Assets Ltd,Active,,,
543901,ROBUST HOTELS LIMITED,RHL,Robust Hotels Ltd,Active,,,
543902,Retina Paints Limited,RETINA,Retina Paints Ltd,Active,,,
543904,Mankind Pharma Limited,MANKIND,Mankind Pharma Ltd,Active,,,
543905,INNOKAIZ INDIA LIMITED,INNOKAIZ,Innokaiz India Ltd,Active,,,
543910,AVG Logistics Limited,AVG,AVG Logistics Ltd,Active,,,
543911,Atal Realtech Limited,ATALREAL,Atal Realtech Ltd,Active,,,
543912,Power & Instrumentation (Gujarat) Limited,PIGL,Power and Instrumentation (Gujarat) Ltd,Active,,,
543914,Swati Projects Limited,SWATIPRO,Swati Projects Ltd,Active,,,
543915,Pavna Industries Limited,PAVNAIND,Pavna Industries Ltd,Active,,,
543916,Hemant Surgical Industries Limited,HSIL,Hemant Surgical Industries Ltd,Active,,,
543917,SIGMA SOLVE LIMITED,SIGMA,Sigma Solve Ltd,Active,,,
543918,GHCL Textiles Limited,GHCLTEXTIL,GHCL Textiles Ltd,Active,,,
543919,M.K.Proteins Limited,MKPL,M. K. Proteins Ltd,Active,,,
543920,CFF FLUID CONTROL LIMITED,CFF,CFF Fluid Control Ltd,Active,,,
543921,Comrade Appliances Limited,COMRADE,Comrade Appliances Ltd,Active,,,
543923,IKIO Lighting Limited,IKIO,IKIO Lighting Ltd,Active,,,
543924,Sonalis Consumer Products Limited,SONALIS,Sonalis Consumer Products Ltd,Active,,,
543926,Bizotic Commercial Limited,BIZOTIC,Bizotic Commercial Ltd,Active,,,
543927,Asian Warehousing Limited,ASIAN,Asian Warehousing Ltd,Active,,,
543928,Cosmic CRF Limited,COSMICCRF,Cosmic CRF Ltd,Active,,,
543929,HMA Agro Industries Limited,HMAAGRO,HMA Agro Industries Ltd,Active,,,
543930,URAVI T AND WEDGE LAMPS LIMITED,URAVI,Uravi T And Wedge Lamps Ltd,Active,,,
543931,VEEFIN SOLUTIONS LIMITED,VEEFIN,Veefin Solutions Ltd,Active,,,
543932,IDEAFORGE TECHNOLOGY LIMITED,IDEAFORGE,Ideaforge Technology Ltd,Active,,,
543933,Cyient DLM Limited,CYIENTDLM,Cyient DLM Ltd,Active,,,
543934,Machhar Industries Limited,MACIND,Machhar Industries Ltd,Active,,,
543935,DSP Mutual Fund,ITETFADD,DSP Nifty IT ETF,Active,,,
543936,Senco Gold Limited,SENCO,Senco Gold Ltd,Active,,,
543937,ALPHALOGIC INDUSTRIES LIMITED,ALPHAIND,Alphalogic Industries Ltd,Active,,,
543938,ACCELERATEBS INDIA LIMITED,ACCELERATE,Acceleratebs India Ltd,Active,,,
543939,Kaka Industries Limited,KAKA,Kaka Industries Ltd,Active,,,
543940,Jio Financial Services Limited,JIOFIN,Jio Financial Services Ltd,Active,,,
543941,AHASOLAR TECHNOLOGIES LIMITED,AHASOLAR,Ahasolar Technologies Ltd,Active,,,
543942,UTKARSH SMALL FINANCE BANK LIMITED,UTKARSHBNK,Utkarsh Small Finance Bank Ltd,Active,,,
543943,ASARFI HOSPITAL LIMITED,ASARFI,Asarfi Hospital Ltd,Active,,,
543944,Mirae Asset Mutual Fund,BANKETF,Mirae Asset Nifty Bank ETF,Active,,,
543945,NETWEB TECHNOLOGIES INDIA LIMITED,NETWEB,Netweb Technologies India Ltd,Active,,,
543947,DSP Mutual Fund,SENSEXADD,DSP BSE Sensex ETF,Active,,,
543948,DSP Mutual Fund,PSUBANKADD,DSP Nifty PSU Bank ETF,Active,,,
543949,DSP Mutual Fund,PVTBANKADD,DSP Private Bank ETF,Active,,,
543950,YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,YATHARTH,Yatharth Hospital & Trauma Care Services Ltd,Active,,,
543951,Innovatus Entertainment Networks Limited,INNOVATUS,Innovatus Entertainment Networks Ltd,Active,,,
543952,NIIT Learning Systems Limited,NIITMTS,NIIT Learning Systems Ltd,Active,,,
543953,Khazanchi Jewellers Limited,KHAZANCHI,Khazanchi Jewellers Ltd,Active,,,
543954,Allcargo Terminals Limited,ATL,Allcargo Terminals Ltd,Active,,,
543955,Transindia Real Estate Limited,TREL,Transindia Real Estate Ltd,Active,,,
543956,ICICI Prudential Mutual Fund,QUAL30IETF,ICICI Prudential Nifty 200 Quality 30 ETF,Active,,,
543957,REDTAPE Limited,REDTAPE,Redtape Ltd,Active,,,
543958,VL E-Governance & IT Solutions Limited,VLEGOV,VL E-Governance & IT Solutions Ltd,Active,,,
543959,SBFC Finance Limited,SBFC,SBFC Finance Ltd,Active,,,
543960,Concord Biotech Limited,CONCORDBIO,Concord Biotech Ltd,Active,,,
543962,D.P. WIRES LIMITED,DPWIRES,D.P. Wires Ltd,Active,,,
543963,SHELTER PHARMA LIMITED,SHELTER,Shelter Pharma Ltd,Active,,,
543965,TVS Supply Chain Solutions Limited,TVSSCS,TVS Supply Chain Solutions Ltd,Active,,,
543969,Pyramid Technoplast Limited,PYRAMID,Pyramid Technoplast Ltd,Active,,,
543970,Shoora Designs Limited,SHOORA,Shoora Designs Ltd,Active,,,
543971,Bondada Engineering Limited,BONDADA,Bondada Engineering Ltd,Active,,,
543972,Aeroflex Industries Limited,AEROFLEX,Aeroflex Industries Ltd,Active,,,
543974,VISHNU PRAKASH R PUNGLIA LIMITED,VPRPL,Vishnu Prakash R Punglia Ltd,Active,,,
543975,UTI Mutual Fund,NIFMID150,UTI NIFTY MIDCAP 150 ETF,Active,,,
543976,Shradha AI Technologies Limited,SHRAAITECH,Shradha AI Technologies Ltd,Active,,,
543977,Rishabh Instruments Limited,RISHABH,Rishabh Instruments Ltd,Active,,,
543978,Ratnaveer Precision Engineering Limited,RATNAVEER,Ratnaveer Precision Engineering Ltd,Active,,,
543979,Kahan Packaging Limited,KAHAN,Kahan Packaging Ltd,Active,,,
543980,Jupiter Life Line Hospitals Limited,JLHL,Jupiter Life Line Hospitals Ltd,Active,,,
543981,R R KABEL LIMITED,RRKABEL,R R Kabel Ltd,Active,,,
543982,Meson Valves India Limited,MESON,Meson Valves India Ltd,Active,,,
543983,EMS LIMITED,EMSLIMITED,EMS Ltd,Active,,,
543984,Samhi Hotels Limited,SAMHI,Samhi Hotels Ltd,Active,,,
543985,ZAGGLE PREPAID OCEAN SERVICES LIMITED,ZAGGLE,Zaggle Prepaid Ocean Services Ltd,Active,,,
543986,South West Pinnacle Exploration Limited,SOUTHWEST,South West Pinnacle Exploration Ltd,Active,,,
543987,Navi Mutual Fund,NAVINIFTY,NAVI NIFTY 50 ETF,Active,,,
543988,Nuvama Wealth Management Limited,NUVAMA,Nuvama Wealth Management Ltd,Active,,,
543989,Sai Silks (Kalamandir) Limited,KALAMANDIR,Sai Silks (Kalamandir) Ltd,Active,,,
543990,SIGNATUREGLOBAL (INDIA) LIMITED,SIGNATURE,Signatureglobal (India) Ltd,Active,,,
543991,TECHKNOWGREEN SOLUTIONS LIMITED,TECHKGREEN,Techknowgreen Solutions Ltd,Active,,,
543992,YATRA ONLINE LIMITED,YATRA,Yatra Online Ltd,Active,,,
543993,ARCL Organics Ltd,ARCL,ARCL Organics Ltd,Active,,,
543994,JSW Infrastructure Limited,JSWINFRA,JSW Infrastructure Ltd,Active,,,
543995,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,MVGJL,Manoj Vaibhav Gems N Jewellers Ltd,Active,,,
543996,Updater Services Limited,UDS,Updater Services Ltd,Active,,,
543997,ORGANIC RECYCLING SYSTEMS LIMITED,ORGANICREC,Organic Recycling Systems Ltd,Active,,,
543998,Valiant Laboratories Limited,VALIANTLAB,Valiant Laboratories Ltd,Active,,,
543999,Mirae Asset Mutual Fund,SENSEXETF,Mirae Asset S&P BSE Sensex ETF,Active,,,
544000,CITY CROPS AGRO LIMITED,CCAL,City Crops Agro Ltd,Active,,,
544001,Sunita Tools Limited,SUNITATOOL,Sunita Tools Ltd,Active,,,
544002,Vivaa Tradecom Limited,VIVAA,Vivaa Tradecom Ltd,Active,,,
544003,Plaza Wires Limited,PLAZACABLE,Plaza Wires Ltd,Active,,,
544004,IRM ENERGY LIMITED,IRMENERGY,IRM Energy Ltd,Active,,,
544006,Mirae Asset Mutual Fund,ITETF,Mirae Asset Nifty IT ETF,Active,,,
544007,Mirae Asset Mutual Fund,ALPHAETF,Mirae Asset Nifty 200 Alpha 30 ETF,Active,,,
544008,Max Estates Limited,MAXESTATES,Max Estates Ltd,Active,,,
544009,Blue Jet Healthcare Limited,BLUEJET,Blue Jet Healthcare Ltd,Active,,,
544011,Vrundavan Plantation Limited,VPL,Vrundavan Plantation Ltd,Active,,,
544012,Cello World Limited,CELLO,Cello World Ltd,Active,,,
544013,KK Shah Hospitals Limited,KKSHL,KK Shah Hospitals Ltd,Active,,,
544014,Honasa Consumer Limited,HONASA,Honasa Consumer Ltd,Active,,,
544015,Mish Designs Limited,MISHDESIGN,Mish Designs Ltd,Active,,,
544020,ESAF Small Finance Bank Ltd,ESAFSFB,ESAF Small Finance Bank Ltd,Active,,,
544021,Protean eGov Technologies Limited,PROTEAN,Protean eGov Technologies Ltd,Active,,,
544022,ASK Automotive Limited,ASKAUTOLTD,ASK Automotive Ltd,Active,,,
544023,Kalyani Cast-Tech Limited,KALYANI,Kalyani Cast-Tech Ltd,Active,,,
544025, Arrowhead Seperation Engineering Limited,ARROWHEAD,Arrowhead Seperation Engineering Ltd,Active,,,
544026,Indian Renewable Energy Development Agency Limited,IREDA,Indian Renewable Energy Development Agency Ltd,Active,,,
544027,Fedbank Financial Services Limited,FEDFINA,Fedbank Financial Services Ltd,Active,,,
544028,Tata Technologies Limited,TATATECH,Tata Technologies Ltd,Active,,,
544029,Gandhar Oil Refinery (India) Limited,GANDHAR,Gandhar Oil Refinery (India) Ltd,Active,,,
544030,Flair Writing Industries Limited,FLAIR,Flair Writing Industries Ltd,Active,,,
544035,Swashthik Plascon Limited,SPL,Swashthik Plascon Ltd,Active,,,
544036,DEEPAK CHEMTEX LIMITED,DEEPAKCHEM,Deepak Chemtex Ltd,Active,,,
544037,Amic Forging Limited,AMIC,Amic Forging Ltd,Active,,,
544042,Bajel Projects Limited,BAJEL,Bajel Projects Ltd,Active,,,
544044,India Shelter Finance Corporation Limited,INDIASHLTR,India Shelter Finance Corporation Ltd,Active,,,
544045,DOMS Industries Limited,DOMS,DOMS Industries Ltd,Active,,,
544046,INOX India Limited,INOXINDIA,INOX India Ltd,Active,,,
544047,Siyaram Recycling Industries Limited,SIYARAM,Siyaram Recycling Industries Ltd,Active,,,
544052,Benchmark Computer Solutions Limited,BENCHMARK,Benchmark Computer Solutions Ltd,Active,,,
544053,Motisons Jewellers Limited,MOTISONS,Motisons Jewellers Ltd,Active,,,
544054,Suraj Estate Developers Limited,SURAJEST,Suraj Estate Developers Ltd,Active,,,
544055,Muthoot Microfin Limited,MUTHOOTMF,Muthoot Microfin Ltd,Active,,,
544056,Sahara Maritime Limited,SMARITIME,Sahara Maritime Ltd,Active,,,
544057,Happy Forgings Limited,HAPPYFORGE,Happy Forgings Ltd,Active,,,
544058,Credo Brands Marketing Limited,MUFTI,Credo Brands Marketing Ltd,Active,,,
544059,SHANTI SPINTEX LIMITED,SHANTIDENM,Shanti Spintex Ltd,Active,,,
544060,RBZ Jewellers Limited,RBZJEWEL,RBZ Jewellers Ltd,Active,,,
544061,Azad Engineering Limited,AZAD,Azad Engineering Ltd,Active,,,
544066,SUNDARAM-CLAYTON LIMITED,SUNCLAY,Sundaram-Clayton Ltd,Active,,,
544067,INNOVA CAPTAB LIMITED,INNOVACAP,Innova Captab Ltd,Active,,,
544072,AIK Pipes and Polymers Limited,AIKPIPES,AIK Pipes and Polymers Ltd,Active,,,
544073,Manoj Ceramic Limited,MCPL,Manoj Ceramic Ltd,Active,,,
544074,Shri Balaji Valve Components Limited,SBVCL,Shri Balaji Valve Components Ltd,Active,,,
544079,DIGIDRIVE DISTRIBUTORS LIMITED,DIGIDRIVE,Digidrive Distributors Ltd,Active,,,
544080,Sayaji Hotels (Indore) Limited,SHILINDORE,Sayaji Hotels (Indore) Ltd,Active,,,
544081,Jyoti CNC Automation Limited,JYOTICNC,Jyoti CNC Automation Ltd,Active,,,
544082,New Swan Multitech Limited,SWANAGRO,New Swan Multitech Ltd,Active,,,
544083,Shree Marutinandan Tubes Limited,SHREE,Shree Marutinandan Tubes Ltd,Active,,,
544088,Medi Assist Healthcare Services Limited,MEDIASSIST,Medi Assist Healthcare Services Ltd,Active,,,
544090,Sayaji Hotels (Pune) Limited,SHPLPUNE,Sayaji Hotels (Pune) Ltd,Active,,,
544091,Qualitek Labs Limited,QLL,Qualitek Labs Ltd,Active,,,
544092,Bajaj Finserv Mutual Fund,NIFTYBETF,Bajaj Finserv Nifty 50 ETF,Active,,,
544093,Bajaj Finserv Mutual Fund,BANKBETF,Bajaj Finserv Nifty Bank ETF,Active,,,
544094,Euphoria Infotech (India) Limited,EUPHORIAIT,Euphoria Infotech (India) Ltd,Active,,,
544095,EPACK Durable Limited,EPACK,EPACK Durable Ltd,Active,,,
544100,Nova Agritech Limited,NOVAAGRI,Nova Agritech Ltd,Active,,,
544101,Brisk Technovision Limited,BRISK,Brisk Technovision Ltd,Active,,,
544102,UTI Mutual Fund,NIFITETF,UTI NIFTY IT ETF,Active,,,
544105,HARSHDEEP HORTICO LIMITED,HARSHDEEP,Harshdeep Hortico Ltd,Active,,,
544106,Mayank Cattle Food Limited,MCFL,Mayank Cattle Food Ltd,Active,,,
544107,BLS E-Services Limited,BLSE,BLS E-Services Ltd,Active,,,
544108,Gabriel Pet Straps Limited,GPSL,Gabriel Pet Straps Ltd,Active,,,
544109,DSP Mutual Fund,HEALTHADD,DSP Nifty Healthcare ETF,Active,,,
544110,HDFC Mutual Fund,HDFCPSUBK,HDFC Nifty PSU Bank ETF,Active,,,
544111,Apeejay Surrendra Park Hotels Limited,PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,Active,,,
544112,JASCH GAUGING TECHNOLOGIES LIMITED,JGTL,Jasch Gauging Technologies Ltd,Active,,,
544117,Signpost India Limited,SIGNPOST,Signpost India Ltd,Active,,,
544118,JANA SMALL FINANCE BANK LIMITED,JSFB,Jana Small Finance Bank Ltd,Active,,,
544119,Rashi Peripherals Limited,RPTECH,Rashi Peripherals Ltd,Active,,,
